trial,norm_mode,norm_name,gamma,lambda2,beta,layers,ACC,NMI,Purity,time_s,alpha1,alpha2
86,2,L2-Col,5.00,0.000500,115.0,[400,150,40,],82.25,90.91,84.25,24.58,0.4641,0.5359
87,2,L2-Col,5.00,0.000500,115.0,[400,150,40,],77.00,89.34,78.75,24.68,0.4657,0.5343
88,2,L2-Col,5.00,0.000500,115.0,[400,150,40,],78.50,90.50,82.00,24.39,0.4713,0.5287
89,2,L2-Col,5.00,0.001000,115.0,[400,150,40,],75.50,89.66,79.00,24.76,0.4574,0.5426
90,2,L2-Col,5.00,0.001000,115.0,[400,150,40,],81.25,91.13,83.50,24.52,0.4570,0.5430
91,2,L2-Col,5.00,0.001000,115.0,[400,150,40,],75.25,88.97,78.75,24.50,0.4692,0.5308
92,2,L2-Col,5.00,0.001000,115.0,[400,150,40,],80.50,89.94,81.25,24.21,0.4636,0.5364
93,2,L2-Col,5.00,0.002000,115.0,[400,150,40,],76.75,90.17,79.00,24.57,0.4565,0.5435
94,2,L2-Col,5.00,0.002000,115.0,[400,150,40,],77.75,90.34,81.50,24.57,0.4623,0.5377
95,2,L2-Col,5.00,0.002000,115.0,[400,150,40,],79.25,89.16,80.75,24.36,0.4613,0.5387
96,2,L2-Col,5.00,0.002000,115.0,[400,150,40,],77.50,88.78,79.75,24.59,0.4605,0.5395
97,2,L2-Col,5.00,0.005000,115.0,[400,150,40,],77.25,90.29,79.75,24.36,0.4476,0.5524
98,2,L2-Col,5.00,0.005000,115.0,[400,150,40,],76.50,90.76,80.75,24.45,0.4529,0.5471
99,2,L2-Col,5.00,0.005000,115.0,[400,150,40,],79.00,89.45,81.25,24.38,0.4571,0.5429
100,2,L2-Col,5.00,0.005000,115.0,[400,150,40,],78.75,90.29,81.00,28.88,0.4549,0.5451
101,2,L2-Col,5.00,0.010000,115.0,[400,150,40,],80.00,90.08,81.75,29.59,0.4406,0.5594
102,2,L2-Col,5.00,0.010000,115.0,[400,150,40,],76.00,89.30,79.00,30.13,0.4461,0.5539
103,2,L2-Col,5.00,0.010000,115.0,[400,150,40,],77.50,90.13,80.50,29.81,0.4511,0.5489
104,2,L2-Col,5.00,0.010000,115.0,[400,150,40,],77.50,88.48,79.50,30.00,0.4535,0.5465
105,2,L2-Col,5.00,0.000500,246.0,[400,150,40,],74.00,89.37,78.50,30.07,0.4638,0.5362
106,2,L2-Col,5.00,0.000500,246.0,[400,150,40,],79.00,90.33,81.00,30.12,0.4793,0.5207
107,2,L2-Col,5.00,0.000500,246.0,[400,150,40,],76.00,89.55,80.00,29.84,0.4768,0.5232
108,2,L2-Col,5.00,0.000500,246.0,[400,150,40,],78.75,90.01,81.50,29.83,0.4701,0.5299
109,2,L2-Col,5.00,0.001000,246.0,[400,150,40,],77.50,91.19,81.00,29.65,0.4613,0.5387
110,2,L2-Col,5.00,0.001000,246.0,[400,150,40,],79.00,90.99,82.25,29.76,0.4653,0.5347
111,2,L2-Col,5.00,0.001000,246.0,[400,150,40,],77.25,89.22,80.25,29.51,0.4800,0.5200
112,2,L2-Col,5.00,0.001000,246.0,[400,150,40,],78.75,88.96,80.25,29.52,0.4780,0.5220
113,2,L2-Col,5.00,0.002000,246.0,[400,150,40,],77.00,90.17,80.75,29.75,0.4527,0.5473
