RunID,Mode,Lambda1,Lambda2,Gamma,GraphK,Tol,ACC,NMI,Purity,TimeSec,Status
1,1,0.000100,0.000100,1.10,3,1.0e-03,0.330000,0.554289,0.355000,25.91,Success
